CHEM_ID,CVHS-00001,CVHS-00002,CVHS-00003,CVHS-00006,CVHS-00007,CVHS-00008,CVHS-00009,CVHS-00010,CVHS-00011,CVHS-00012,CVHS-00014,CVHS-00018,CVHS-00023,CVHS-00024,CVHS-00025,CVHS-00027,CVHS-00028,CVHS-00029,CVHS-00030,CVHS-00031,CVHS-00034,CVHS-00035,CVHS-00039,CVHS-00040
100002875,-0.731358303,0.256024302,-0.553167639,0.146879616,0.235489997,0.074210739,-1.431575213,-0.771131676,0.445762942,0.159720639,1.381451243,0.136312527,0.346781292,0.755928283,-0.082644751,-0.12529973,0.048522523,-0.174803943,-1.431575213,-0.377511374,-1.430139327,-0.416527179,-0.007311043,-0.374941529
100002910,-0.196618957,-0.643748243,-0.275252461,0.674045334,-3.483763666,1.07321931,0.023707931,0.202424112,0.701488228,0.172053413,-0.149174372,0.445016971,-0.00730746,-0.136431176,0.235947558,0.036550499,0.438104274,0.147084998,0.087230186,0.742782849,-0.284415414,0.007254448,0.444313067,0.754175761
100002912,-1.645278008,-0.824381104,-1.357141452,1.658210951,1.95663192,1.575718074,-0.90170431,-0.107616311,1.149174238,1.313787314,0.021421352,-0.455209286,-1.441625766,0.560216978,-1.382327086,3.340746264,3.906640804,3.074284444,-1.272985384,3.189297974,-1.193353748,-1.369052848,1.462273928,0.646399722
100002913,0.732880648,0.920978515,-0.305483412,-0.522590331,-0.444814487,-0.325199834,-0.389399446,0.139780422,0.626522406,0.328060035,-1.011292699,2.725782438,1.266841979,1.68394213,-0.615204788,1.620068729,-0.067178196,-0.833697832,-0.507917488,0.288892503,-0.366851536,-0.384325395,1.938386338,2.872470786
100002914,-0.657742594,-0.314172719,-0.300722537,-0.084269912,0.006880782,-0.957217437,2.896104881,2.568614272,2.733489096,2.212200555,2.623008042,-0.427682924,-0.372886297,-0.390033714,-0.974774146,2.498228831,-0.823325687,-1.034068459,2.263370722,0.35462102,2.434884592,2.7761784,0.626411112,0.290591406
100002945,-0.460136921,-0.555044448,-0.344739501,1.127258417,2.943680677,3.750491327,-0.903581437,0.012210733,4.357095789,2.922271017,-0.389351635,2.788059285,-0.024902283,-0.195553927,0.398579184,2.754824092,1.126931903,3.005918028,-0.01236168,4.10180433,-0.504310419,0.082153981,3.158056809,4.232840242
100002951,-0.348555302,0.988608598,0.263344643,-0.590583374,0.27591083,0.207388708,1.181809442,0.729560481,-1.463699989,0.009114703,-1.463699989,0.00037143,1.058289144,-1.463699989,-0.38899868,-0.500617959,-0.84120493,0.139418413,1.057276163,-0.348106396,0.654227992,0.437510598,-0.000371568,-0.728160457
100002953,0.24452741,0.66858517,0.565995439,-1.478045573,-1.478045573,-1.198095636,1.217147457,0.001537392,0.478224887,-1.478045573,0.220247282,-1.030029935,1.034564071,0.757484776,-0.042257306,-1.478045573,-1.447748203,-0.223153942,-0.222194503,-0.862352677,0.962029425,1.390089753,-0.789569716,-0.723245235
100002959,-0.668713923,-1.404331444,-0.475975844,-1.404331444,-1.404331444,-1.404331444,-1.404331444,-0.637554636,-1.404331444,-1.404331444,0.849314737,-1.404331444,-0.664281335,0,-1.404331444,-1.404331444,-1.404331444,-1.404331444,-1.404331444,-1.404331444,0.026188942,0.176562355,-1.404331444,-1.404331444
100002989,1.169511267,-0.404878311,-0.016282458,-0.515490448,-0.330983035,-0.593310154,-0.670735319,-0.783061866,-2.147354951,-0.99499127,0.97552505,-1.540439413,0.812534235,0.308628447,0.170163834,-0.60798136,0.041362746,-0.302999045,-0.822465818,1.066404219,-0.107366226,1.167571915,-2.147354951,0.458837977
100002990,0.988269768,-0.021792347,0.07979475,-1.14181284,-0.19441707,-1.118112851,-0.307911554,-0.569277261,-3.237542782,-1.96573829,0.808644827,-2.07233666,0.844476097,0.391216602,0.29812914,-1.390187567,-0.285148433,-0.241876242,-0.425759603,0.888271852,0.021327552,1.097594084,-2.689577564,0.120741424
100002991,0.728906706,1.672223433,-1.561638721,-1.656262144,-1.656262144,-1.656262144,0.656247176,-1.656262144,-1.656262144,-1.656262144,-1.656262144,-1.656262144,1.34960228,0.551747563,-1.656262144,-1.656262144,-1.656262144,-0.894268073,-1.656262144,-1.656262144,0.038733835,0.132961978,-1.656262144,-1.656262144
100003000,-0.492093961,0.060450846,-0.264538977,0.014224591,0.462908561,-0.211211106,-0.804750066,-0.323571609,0.634114652,0.551643377,1.044304351,0.326662933,0.352219303,0.669862191,-0.014429853,-0.287182295,-0.3356296,-0.551101645,-1.710480386,0.033622711,-1.2536104,-0.318195968,0.062951398,-0.223724823
100003001,0.013193109,0.000642653,-0.298030182,-0.703528956,0.273627335,-0.362872025,-0.74668558,-0.270423163,0.439370024,0.100854906,1.150481375,-0.022691923,0.426562116,0.652085608,-0.298744644,-0.845296946,-1.149910342,-0.798498187,-0.927794711,-0.254558934,-0.538161526,-0.013569667,-0.073916171,-0.633710046
100003064,-0.304361661,-0.372686464,-0.240319927,-0.764951639,0.749101625,1.397168194,-0.764951639,-0.764951639,0.310443336,0,-0.101517524,-0.738330984,-0.764951639,-0.014741792,-0.365697134,0.278029197,0.628423824,-0.066446611,-0.764951639,1.916980852,-0.764951639,-0.764951639,-0.764951639,0.834930325
100003070,-1.037472911,-0.895544905,-0.944686579,-2.986067978,-4.511052112,-1.148330798,-1.380266981,-0.67661246,-2.068439637,-2.313080772,-0.156997809,-1.80508398,0.535550161,0.457483897,-0.232010954,-1.828772504,-0.485124788,-1.729357872,-1.141944008,-0.771842905,0.125325722,-0.29881907,-2.379741152,-2.078186179
100003072,0.244925643,0.169356087,-0.368817339,-3.173033244,-3.173033244,-0.925974584,-0.096182304,-0.533338614,-3.173033244,-3.173033244,-1.470872114,-3.173033244,0.326242821,-0.241423807,-0.037994871,-2.093348127,-0.833342012,-2.556967282,-0.548939417,-3.173033244,-2.534043441,-3.173033244,-3.173033244,-3.173033244
100003109,0.385438234,0.474111402,0.010807651,-4.8462174,-4.776918463,-4.907624366,-0.676004319,-1.735743174,-4.98509652,-4.745453008,0.50052815,-4.998391504,0.244528985,-0.010925734,0.014786984,-4.757165942,-4.889557725,-4.650288449,-1.674796461,-4.945441727,-0.350007799,0.118414235,-4.788777349,-4.479661783
100003119,-2.609162623,-1.682166709,-1.010107862,0.05596241,1.898929912,0.725308433,-0.765970074,1.271675098,2.258900454,0.181957265,-2.609162623,-1.349565705,-2.609162623,-2.609162623,-1.658150309,0.457115046,0.047679096,1.138516326,-0.017973895,1.481937838,-2.609162623,-1.698514813,0.49167956,1.489581409
100003151,-1.054992105,0.107743368,-0.670703965,-0.966446024,0.132036849,0.448129315,-0.959857681,-0.923232142,0.87843724,0.199785633,0.068152413,0.631057139,0.229403728,0.816888319,-0.85011998,-0.31974884,0.619560119,-0.079777201,-1.967667077,-0.446149467,-0.816946165,-0.486386025,0.61460217,0.371040952
100003152,0.924599233,0.23644713,0.446137046,-3.27656304,-3.27656304,-3.27656304,1.343611054,1.171710707,-2.547963948,-3.164423936,-0.134388745,-3.27656304,0.288110956,-0.579596929,0.650545395,-3.27656304,-3.27656304,-3.27656304,0.697334318,-3.27656304,0.745596021,0.673475022,-2.94356867,-3.27656304
100003160,0.722661476,-0.240374647,-0.026508429,-1.134754228,-0.538107643,-0.933722315,1.233010851,0.95804606,-0.225353662,-1.371570155,0.663810223,-1.500415234,0.997086558,0.000548034,-0.735386292,-1.325760806,-1.922568242,-0.914194385,0.709686332,-0.769543161,1.151549615,1.39691184,-1.922568242,-0.728476671
100003169,0.743510612,-0.144552934,-0.43159418,-0.217982204,-0.062323266,-0.17344036,1.091719197,1.007109415,0.404131814,-0.694360161,0.65065294,-0.894908242,0.85187296,0.60967698,-1.045393557,-0.498480004,-0.585994244,0.525000414,1.134393524,0.283447766,0.979157086,0.968804089,-0.770889861,-0.099796333
100003179,0.20470205,0.036536872,-0.856265405,0.105076933,0.442977133,-0.031684302,1.209350495,0.644315892,0.030711161,-0.707229136,-0.052753704,-0.571668892,0.816432872,0.201654271,-1.569773472,-0.492129742,-0.3109201,0.728954351,0.713135727,0.489893478,0.62254061,1.352149049,-0.651832195,0.210855825
100003183,0.127654496,-0.154183995,-0.914385705,-0.127694758,0.399091638,-0.001377723,1.056634201,0.259220006,-0.070307645,-0.809398623,0.491379948,-0.633650206,0.615667633,0.273586355,-1.325285781,-0.200881277,-0.115832431,0.504613222,0.900398404,0.665137631,0.493558177,1.160059397,-0.560863532,0.244563223
100003185,0.687725549,0.190386273,-0.497601082,-0.900816424,-0.260718289,-1.088373771,1.043740411,0.749603792,-0.459777092,-1.450708258,0.439855167,-1.79423317,0.92088941,0.490214265,-0.97675684,-0.947759885,-0.8529727,0.001757284,0.962452955,-0.203485597,0.624810413,1.196814258,-1.204576509,-0.651742036
100003196,0.791004111,0.368970732,-0.003025864,-1.453535283,-1.008134322,-1.799592392,1.097577398,0.673059756,-1.965246283,-2.861010014,0.107321373,-1.515052138,1.32565695,0.210639849,-0.555182314,-2.201674238,-2.865446504,-1.265056817,0.860838699,-1.654798657,1.891776256,1.553251998,-2.406716545,-0.525428434
100003210,0.618248812,-0.068910388,-0.396576529,-0.774341042,-0.419596526,-0.937542014,1.342954579,1.060071665,-0.575548707,-1.758505513,0.567033413,-1.570121523,0.867850587,0.099995278,-0.858185135,-1.123967373,-1.024033862,-0.002630942,1.276609222,-0.212386934,1.16310444,1.206469919,-1.588327728,-0.486454373
100003236,0.446441386,1.430033196,-1.065162817,-1.065162817,-1.065162817,2.932856633,0.756008558,-1.065162817,1.881336375,0.913454061,-0.458829203,-1.065162817,0.734658593,-1.065162817,-0.559281001,1.334740849,1.869834831,1.86558016,-1.065162817,2.422180888,-0.889666063,-0.138771784,0.980140457,-1.065162817
100003239,-1.673467346,-1.673467346,-1.673467346,1.467742117,2.49433004,1.475767624,-1.105605682,0.711285997,3.103385853,1.468477218,-1.673467346,0.456960991,-1.673467346,-1.673467346,-0.6552406,1.364449728,0.698953147,1.728719957,-0.250057764,2.102090192,-1.318809153,-1.027013363,1.534934501,2.641572075
100003240,-1.135153515,-0.60066162,-0.902375816,0.910088594,2.149867109,0.794100955,-0.799290614,0.884750997,2.606053858,1.108012315,-1.263471886,-0.012054745,-1.017102092,-1.316090578,-0.069372446,0.76784678,0.37978275,1.192425855,0.102687805,1.496486531,-0.652814329,-0.301511945,0.838382026,1.54203061
100003258,-2.30099637,-2.30099637,-1.539484781,-0.185756772,3.813636445,0.726593786,-2.30099637,-2.30099637,-0.822575633,-0.563151547,-2.30099637,-1.159854798,-2.30099637,0.621160045,1.526704962,0.676532108,2.037359796,1.121185754,-2.30099637,1.887337288,-2.30099637,-2.30099637,1.548045134,-0.154094878
100003260,-0.859445529,0.227679091,0.390494112,-4.951624161,-4.626176746,-4.694231354,0.915982113,0.355405606,-4.246565184,-5.155911117,0.493052133,-5.018261679,0.601186171,0.142977579,-0.162014182,-4.399990772,-4.54909956,-4.158825936,0.548540022,-4.442161557,0.659995743,0.683229976,-4.837552793,-4.398494066
100003365,0.296629901,0.211215594,0.482268476,-0.373170528,-2.218878822,-0.244525873,-0.142636374,-0.410049048,-0.459357317,-1.316473759,-0.276865676,-3.231839882,0.36018013,-0.390058732,0.888883618,-1.243665466,-1.061081058,-0.162953186,0.459258617,-0.74506766,0.6176297,0.584868319,-3.231839882,-3.231839882
100003397,0.002420312,-0.374396639,0.151771484,-0.946333036,-1.639703161,-0.966090948,-0.046033005,-0.150687666,-0.071353481,-1.276139053,0.858536188,-1.587522796,0.172379279,0.379282386,-0.56683052,-0.753739462,0.179512559,0.029576581,0.175769046,-0.225917826,0.446719295,0.435890829,-0.897069712,-0.319115984
100003415,0.326959235,-0.329591918,-0.163126196,-2.773115609,-1.616813768,-1.974797273,0.238089845,0.427893501,-1.585806502,-1.90669578,0.251735267,-2.773115609,0.226360223,0.005301141,0.050777477,-1.84169884,-1.881627709,-2.773115609,0.631071718,-1.947822375,0.469033778,0.491554893,-1.675078813,-1.959673046
100003425,-0.01671986,-1.885997601,-0.47127653,0.344599828,0.931640544,0.476977239,0.518025853,0.59678724,0.43982032,0.145057276,0.370666577,0.078416403,0.031508166,0.362196922,-1.001735746,-0.146652267,0.276821596,0.882160713,0.446128269,1.26130687,0.247801599,0.475363874,0.71118378,0.016444897
100003429,-1.216677297,-2.851125571,-2.222142916,-2.851125571,-2.851125571,-2.851125571,-0.475604937,-0.988407823,-2.851125571,-2.851125571,0,-2.851125571,-1.951974527,-0.482781577,-2.059119716,-2.851125571,-2.851125571,-2.851125571,-1.870729957,-2.463009057,-0.435368436,0.096378851,-2.851125571,-2.851125571
100003432,0.964935465,0.793805285,-0.16213738,-3.27746355,-3.27746355,-3.27746355,0.863419365,0.213870129,-3.160227467,-3.27746355,0.678496571,-3.27746355,1.299229604,0.322326369,-1.023168518,-2.67805414,-3.27746355,-2.906080231,0.721751261,-3.173548018,0.563004733,1.093515126,-2.761907212,-3.27746355
100003434,0.450861861,1.197469636,-0.734560685,-0.827572631,3.113285189,-1.040398535,0.899155966,0.009669961,-0.884398623,0.73307358,0.932039976,-1.877063336,1.593762235,0.590385967,-2.353507016,1.19295685,1.854654855,0.148861741,0.849176807,0.690320831,2.144871987,2.138757614,1.896176016,-0.525403033
100003493,0.031585359,-0.658187113,-0.658187113,1.281103908,-0.046647418,-0.658187113,-0.092532586,0.353752702,-0.658187113,-0.658187113,0,-0.18568647,0.335177103,-0.059736419,-0.658187113,-0.658187113,0.876287761,-0.658187113,0.171957668,-0.658187113,-0.165713587,0.166730496,0.622067371,-0.029116928
100003542,-0.501909148,-1.435783066,-1.679382854,0.001820998,1.220725987,0.617559693,0.79608076,0.469557188,1.591346074,0.625576561,-0.623706281,0.550239592,0.207567109,-0.341037887,-1.679382854,0.630422523,-0.034665047,1.355665306,0.710944073,1.305720973,0,0.631365102,0.670398515,1.096574681
100003588,0.420797964,0.118016704,-1.06128814,-0.095845273,0.639343963,-0.220788434,1.25592209,0.714797363,0.321625572,-0.56620115,0.054666094,-1.019211355,0.812738901,0.206329224,-1.557427598,0.086348448,0.046241096,0.59385248,0.962981299,0.35981189,0.324336397,1.085811461,-0.579237879,-0.002232819
100003589,-0.306564682,-0.324348273,-1.412574834,0.641010724,1.128687452,0.540924036,1.14009507,0.358916411,0.781618911,0.217059619,-0.530589509,0.216820996,0.473390762,-0.131704606,-1.798986355,0.580610954,0.651248582,1.28373856,0.63043184,1.210954223,0.021408904,1.067617284,0.455358429,0.887838301
100003598,0.257504315,-0.052259706,-1.181253714,0.170485925,0.932168783,0.48794886,0.866238891,0.400259167,0.700369782,-0.237733329,-0.137814272,-0.282916208,0.596981182,0.049663733,-1.646418428,0.76838052,0.304486369,0.986976933,0.714113402,1.044773341,0.561543837,1.133343258,0.118821948,0.607619724
100003609,0.087088168,-0.103297905,-1.275519541,-0.285982215,0.758345587,-0.439578772,1.001161176,0.56666133,-0.197895587,-0.675570348,-0.00117445,-0.938296617,0.602962317,0.020190303,-1.517354226,0.059551225,0.061198054,0.217918832,0.798095065,0.175468278,0.533333319,0.986772043,-0.385130874,0.391247092
100003640,0.34534184,-0.060740554,-0.824688149,-0.16679414,-0.329457348,0.147106997,0.941398918,0.657849083,0.167779546,-0.994386433,0.413042613,-0.489812818,0.505873312,0.165277057,-1.191122131,0.040087695,-0.041762074,0.984492616,0.696911125,0.794309832,0.985414138,1.069288423,-0.287301034,0.067464055
100003641,0.783744467,0.249232543,-0.082102116,-1.619621771,-1.263522858,-1.566700703,0.643936128,0.705471343,-0.77975492,-2.361903463,0.490043462,-2.462020659,0.873376294,0.528395984,-0.620298211,-1.786882094,-1.707120586,-0.538477101,0.708756327,-0.863141293,0.80733628,0.836561995,-2.284911652,-1.726275025
100003674,-0.442682447,-0.47887127,-0.249087708,-0.035655231,0.294178275,0.242016728,-0.828067084,-0.956938957,0.542201386,0.317997442,-0.154188142,-0.435291319,-0.598288023,-0.406113277,-0.448458466,0.989388525,1.002972836,0.381119643,-0.513925652,0.422016409,-0.976231296,-0.795017002,0.897988815,0.468811398
100003686,0.085568421,-0.29980103,-0.626300677,0.064985102,0.723375632,-0.626300677,-0.214938902,-0.194431449,0.621755384,0.326072246,-0.626300677,-0.626300677,0.282584332,-0.626300677,-0.626300677,0.15827217,-0.030734296,-0.626300677,-0.626300677,-0.626300677,-0.626300677,0.533298838,0.847253719,-0.626300677
100003695,-0.441329984,0.469133286,-0.205652666,-2.067247184,-1.363774139,-2.067247184,0.272633864,0.214193621,-2.067247184,-2.067247184,0.124301858,-2.067247184,-0.041511537,0.448358324,-0.512139358,-2.067247184,-2.067247184,-2.067247184,-0.14001737,-1.262778381,0.595451687,0.323601247,-2.067247184,-2.067247184
100003712,1.156325024,-1.273087697,-0.76485566,-1.273087697,-0.734403031,-1.273087697,2.228416874,1.314213583,-1.273087697,-1.273087697,-0.262423892,-1.273087697,1.330971845,-0.115648065,-1.273087697,-1.273087697,-1.273087697,-1.273087697,1.122224482,-1.043575245,1.787390834,1.572609154,-1.273087697,-1.273087697
100003867,-0.042114476,-0.024762796,-0.373984776,0.137065425,0.750924206,0.024164389,-0.114467295,0.085012827,0.107501036,-0.818978448,0.045187431,0.510423725,-0.154391224,-0.504681993,-0.31274667,0.442242459,0.380759108,-0.114545391,0.080638746,-0.069718594,-0.328300254,-0.679355531,0.693040382,1.022469203
100003869,-1.762280958,-1.762280958,-0.824623731,0.624030549,0.319645516,-0.223934788,-0.846736912,0.052621346,-1.194202227,-0.849364449,0.773106998,-1.762280958,-1.762280958,-0.464409009,-1.762280958,2.173350075,3.771411318,0.719432636,-1.569293866,0.819091121,-1.633523034,-0.931068398,-0.274446132,-1.299698283
100003884,0.052381622,-0.240140703,0.081205957,-0.976734399,-0.976734399,-0.976734399,-0.976734399,-0.976734399,-0.976734399,-0.976734399,0.329693055,-0.976734399,-0.174290929,0.441442362,0.107028142,-0.976734399,-0.976734399,-0.976734399,-0.976734399,-0.976734399,-0.976734399,-0.964739429,-0.976734399,-0.976734399
100003901,-0.691133342,-1.130979931,-0.890267244,0.099818125,1.494072869,0.64371917,-1.181257873,-0.659995253,1.74130706,1.686267224,-0.788561431,1.019650718,0.175022916,0.564211834,0.132907073,1.390798714,0.167821201,0.777284942,-1.100576442,1.226038141,-1.036645183,-0.895286719,1.26271355,0.912693903
100003926,0.153071891,0.126610745,0.0252513,-1.557343605,-0.095508825,-1.798828685,-0.076264868,0.654745605,-1.798828685,-1.798828685,0.821776848,-0.858903539,0.180435246,-0.063296293,-1.798828685,-0.266196728,-0.745951597,-1.014303239,0,-0.734517655,0.559043686,0.534644933,-0.794728009,-0.840934394
100004035,0.062069401,1.630251493,0.305432906,-2.123972515,-2.123972515,-2.123972515,-1.199353423,-0.243014445,-2.123972515,-2.123972515,0.298134201,-2.123972515,-0.047768741,-0.86866535,-2.123972515,-2.123972515,-2.123972515,-2.123972515,-0.161733652,-2.123972515,0.41190949,0,-2.123972515,-2.123972515
100004054,-0.275878017,0.107290686,-0.402044454,1.401397031,1.638611867,2.396593676,-0.23331359,0.13396533,1.998348461,1.795663043,-0.269519921,2.082204372,-0.022327251,0.047990162,-0.065120575,1.663051907,2.005428705,1.686035104,-0.372149932,1.413900266,-0.567493599,-0.464025331,2.188479786,2.292953007
100004059,-0.30234098,-0.64053834,-0.310755431,-1.064299234,-1.064299234,-1.064299234,-0.97989224,-1.064299234,-1.064299234,-1.064299234,0.184259042,-1.064299234,0,0.052762851,0.222814036,-0.95053514,-1.064299234,-1.064299234,-0.17455645,-1.064299234,-1.064299234,0.013214881,-1.064299234,-1.064299234
100004089,-0.141322038,-0.990881954,-0.894854437,0.412974255,0.267707275,0.686570394,0.206421127,-0.08351605,0.451695191,0.132945935,-0.406684862,0.36335151,-0.296615518,-0.194052225,-0.990881954,0.426961981,0.378012463,-0.039470359,0.007006903,0.323977202,-0.291902336,-0.990881954,-0.990881954,0.373899466
100004182,0.489066124,0.58467603,-0.323429684,-0.131409452,1.331221986,1.026658181,0.196243907,0.458061028,0.106069446,0.014039499,-1.593123403,0.697131761,0.837747669,-0.030096878,-0.976268187,-0.019810206,-0.161513143,1.432913724,0.46269002,0.163602866,-1.593123403,-1.593123403,1.482508859,1.371265267
100004206,0.736536423,0.857000073,-0.117309978,-0.900695858,-0.900695858,-0.900695858,1.452587262,0.208689318,-0.900695858,-0.900695858,0.208273673,-0.900695858,1.451827013,-0.043324418,-0.14033357,-0.900695858,-0.900695858,-0.900695858,0.18375543,-0.900695858,1.229347971,1.423272121,-0.900695858,-0.900695858
100004216,0.481922106,0.461556768,-0.31384747,-0.867658289,0.586676607,-0.990855182,1.070416658,1.081748849,-0.27860296,-0.990855182,-0.990855182,-0.368064799,1.249711203,-0.990855182,0.172869619,-0.990855182,-0.990855182,-0.052461618,1.589570186,-0.379876054,1.39224785,1.393661305,-0.990855182,0.109346005
100004251,-0.202050113,-0.056513944,-0.418439826,-1.0340573,-0.705449772,-1.0340573,0.577966715,0.039304459,-1.0340573,-1.0340573,0.213838125,-0.824566174,-1.0340573,-1.0340573,-0.068985059,-1.014411227,-1.0340573,-1.0340573,0.343364748,-1.0340573,0.155873215,-0.275691086,-1.0340573,-1.0340573
100004290,-0.047767543,-0.255032893,-0.284674666,-0.417223048,-0.416756873,-1.05799215,0.561477149,0.342849761,-0.315074348,-0.615216029,0.305279727,-1.029716244,0.311826718,0.102502591,-0.200822323,-0.340911667,-0.341186629,-0.374259974,0.917796185,-0.482069781,0.059738471,0.269265029,-0.603562306,-0.204237372
100004295,0.543786069,1.906658811,-0.835419055,-0.493801609,2.732388385,0.14076243,-0.113376551,-0.835419055,-0.835419055,1.079277955,0.334427523,-0.835419055,1.293864145,-0.760046989,-0.835419055,0.709391372,0.082362828,-0.820817589,1.177988356,-0.835419055,0.041367615,-0.206025665,-0.722233949,-0.553569839
100004299,-2.239517216,-2.239517216,-2.239517216,-0.928008465,2.042122789,2.228044829,-2.239517216,-2.239517216,0.153062428,0.326352351,-2.239517216,-2.239517216,-2.239517216,-2.239517216,-2.239517216,-0.385771116,0.548464193,-0.242926557,-2.239517216,1.35618553,-2.239517216,-2.239517216,-0.180799992,-1.940047723
100004318,0.435872421,0.210885831,-1.403847999,-1.565103718,-1.862432501,1.461344872,2.037139343,2.338186656,2.542635996,0.979357748,-1.246212514,1.232020089,1.560940622,1.012022583,-1.535452023,-2.181864557,1.771186973,2.146760015,2.056703054,1.909595512,-0.650944843,-0.643839942,1.274374746,1.638990918
100004321,0.787747812,1.409964904,0.122503131,-0.975304242,-0.975304242,-0.975304242,1.094499604,-0.469565827,-0.975304242,-0.975304242,-0.361062813,-0.975304242,1.691362455,0.630770191,-0.258528646,-0.975304242,-0.975304242,-0.975304242,-0.759255477,-0.975304242,0.685309219,1.388917799,-0.975304242,-0.975304242
100004322,0.438425021,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.103075448,-0.435104356,-0.343807711,-0.32109383,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.435104356,-0.435104356
100004327,0.078160477,-0.285406836,-0.213858347,-0.386068483,0.833332801,-0.095602792,-0.359033115,0.182433786,1.141799371,0.929536166,-0.213524578,-0.257660661,0.742138716,0.867358604,0.744253949,0.806445753,-0.383282146,0.345648619,-0.403644751,0.479357948,-0.292528031,-0.272403426,0.458367218,-0.220950532
100004328,-0.347471164,-0.01263282,-0.514603992,0.172635033,0.465512382,0.495054722,0.669694299,0.690290607,1.157354705,0.759548128,0.225424265,0.456680768,0.255209363,-0.274282562,-0.439430645,-0.359554189,-0.124985652,-0.37150962,0.770867886,0.535530491,-0.259957772,-0.13387452,0.012475221,0.181935083
100004329,-0.524118358,-0.524118358,-0.524118358,-0.524118358,0.288343332,-0.524118358,-0.524118358,-0.182166656,0.455265581,0.073239197,-0.524118358,0,-0.524118358,-0.524118358,-0.524118358,-0.524118358,-0.524118358,-0.524118358,-0.524118358,0.750624492,-0.524118358,-0.524118358,-0.524118358,-0.239620313
100004434,0.157899155,-0.381678414,-0.050497669,-0.381678414,-0.381678414,-0.381678414,-0.081412899,-0.346391939,-0.381678414,-0.381678414,-0.009486407,-0.381678414,-0.054512487,0.058283469,0.03050376,-0.381678414,-0.381678414,-0.381678414,-0.19002591,-0.381678414,0.185511085,0.169257421,-0.381678414,-0.381678414
100004481,0.172233565,-0.064334726,0.241384039,-1.480498669,-1.480498669,-1.480498669,-0.985358483,-1.480498669,-1.480498669,-1.480498669,0.520236606,-1.480498669,-0.358087907,0.010523277,-0.010635195,-1.480498669,-1.480498669,-1.480498669,-1.339836509,-1.480498669,-0.115212271,-0.607639181,-1.480498669,-1.480498669
100004482,0.072560663,-0.187056282,0.030619063,-1.144868038,-1.144868038,-1.144868038,-1.144868038,-1.144868038,-1.144868038,-1.144868038,0.426550237,-1.144868038,-0.909260695,-0.625692051,0.011501853,-1.144868038,-1.144868038,-1.144868038,-1.144868038,-1.144868038,-0.484666134,-1.144868038,-1.144868038,-1.144868038
100004483,-0.374463668,-0.443792263,-0.175836229,-2.93939929,-2.93939929,-2.93939929,-2.546425575,-1.872409541,-2.93939929,-2.93939929,0.993391664,-2.93939929,-0.93857305,0.203939273,-0.339763839,-2.93939929,-2.93939929,-2.93939929,-2.93939929,-2.93939929,-1.180667459,-0.240213896,-2.93939929,-2.93939929
100004523,0.316590935,0.146245527,0.14513822,-2.547727504,-0.641243513,-1.151109783,1.092106476,0.849597211,-0.755628147,-0.960282776,0.213547394,-2.547727504,0.716311498,0.007470331,-0.354164032,-1.396586983,-1.458816567,-1.670526547,1.442120197,-1.204917688,1.72563925,1.019404262,-1.631528562,-2.547727504
100004542,-0.223994879,-0.472566109,-0.168358603,-0.227787351,0.028379219,-0.039679709,0.609941185,0.24473961,-0.472566109,-0.472566109,0.760329324,-0.472566109,-0.082002197,0.102252293,-0.145461764,-0.472566109,-0.472566109,-0.472566109,-0.178768529,-0.071543013,0.025331465,-0.025989863,-0.313485058,-0.472566109
100004561,0.13787207,-0.334956479,0.28831534,-0.459331395,-0.24853429,-0.451341085,-0.035339756,0.05600897,-0.537923739,-0.569112943,0.354156979,-0.506028484,0.371374161,0.394177631,-0.098462555,-0.501580472,-0.622960969,-0.758188237,0.158512592,-0.292582441,-0.020672522,0.551750266,-0.347213551,-0.340643879
100004635,-0.646341514,-0.646341514,-0.626926764,0.943442169,-0.246161156,-0.420959961,0.217345407,0.694360635,-0.646341514,-0.646341514,0.178825103,-0.191951444,-0.342641397,-0.055869811,-0.194645583,-0.291003341,-0.101933281,0.36372008,0.858361722,-0.646341514,-0.646341514,0.37346904,-0.566558122,-0.646341514
100004644,-0.722188076,0.018409205,-0.01875447,0.339345406,1.362570293,0.720486813,-0.36896232,-0.9264432,0.745306439,0.356706741,-0.034714683,0.196487974,0.465777067,0.610172735,-0.415520496,1.013339266,0.858020784,1.680071977,-0.27431143,1.052037854,-0.559331963,0.081331809,1.038543008,0.240013986
100005372,-0.841530454,-0.001638692,-0.296817064,0.428832298,0.811762837,0.01543212,-0.802637838,-0.243070306,0.683385089,0.801888396,0.942312759,0.345729924,0.276995277,0.67319373,-0.054794123,-0.016574112,0.001636011,-0.196101285,-1.197004482,-0.020924836,-1.294512769,-0.504146531,0.330202232,-0.131335698
100005373,0.381783015,0.341044071,0.151614759,-1.082924993,-0.538038744,-0.129526975,0.94282755,0.504645697,-0.08843974,-0.214157441,0.162700996,-1.161936313,0.804733454,0.373374836,-0.488542703,-0.268814973,-0.251814283,-0.28101018,0.323595233,1.055269789,0.672846688,1.155081921,-0.118242793,0.266762956
